Task_ID	Task_Type	Task_Lenght	TaskInputType	TaskStartTime	NetworkDelay	Uploading Delay	ExecutionDelay	ServiceTime	Downloading Delay	EndTime	offloadingPlace	IoTenergy	EdgeEnergy	CloudEnergy	
197	0	2243	268	771.557735864024	0.7838541666666666	0.6979166666666666	0.22429999999993322	1.0081541666665998	0.0859375	772.5658900306906	Cloud2	1.6800974999999199	0.0	103.83987916665978	
199	0	2482	79	779.405805974135	0.2578125	0.20572916666666666	0.2481999999999971	0.5060124999999971	0.052083333333333336	779.911818474135	Cloud2	0.7619024999999965	0.0	52.1192874999997	
205	1	1838	106	808.125013049168	0.41145833333333337	0.2760416666666667	0.18379999999994345	0.5952583333332768	0.13541666666666666	808.7202713825013	Cloud2	0.9611849999999322	0.0	61.31160833332751	
218	0	16348	132	861.643267252744	2.221354166666667	0.34375	1.6347917336299433	3.8561459002966103	1.8776041666666667	865.4994131530406	Cloud2	5.9601875803559325	0.0	397.18302773055086	
225	0	4558	639	902.456265694636	2.109375	1.6640625	0.4557166666667172	2.565091666666717	0.4453125	905.0213573613028	Cloud2	4.343735000000061	0.0	264.20444166667187	
237	0	2376	15	936.039204355889	0.3046875	0.0390625	0.2376000000000431	0.5422875000000431	0.265625	936.581491855889	Cloud2	0.8335575000000517	0.0	55.85561250000444	
239	0	12305	1485	937.902900135848	4.5234375	3.8671875	1.2305000000000064	5.753937500000006	0.65625	943.656837635848	Cloud2	9.618787500000009	0.0	592.6555625000007	
252	0	25925	432	996.377404517245	4.677083333333334	1.125	2.5924048270100375	7.269488160343371	3.5520833333333335	1003.6468926775884	Cloud2	11.529635792412046	0.0	748.7572805153673	
269	0	4909	143	1095.30587193668	0.5833333333333333	0.3723958333333333	0.49089999999993483	1.074233333333268	0.2109375	1096.3801052700132	Cloud2	1.6390799999999217	0.0	110.64603333332661	
277	0	8161	66	1114.45209184068	1.40625	0.171875	0.8161000000000058	2.222350000000006	1.234375	1116.67444184068	Cloud2	3.510570000000007	0.0	228.9020500000006	
300	2	255	20	1246.50781071287	0.0546875	0.052083333333333336	0.02549999999996544	0.08018749999996544	0.0026041666666666665	1246.58799821287	Cloud2	0.12903749999995853	0.0	8.25931249999644	
301	0	5566	829	1248.46087042815	2.203125	2.1588541666666665	0.5565999999998894	2.7597249999998894	0.044270833333333336	1251.2205954281499	Cloud2	4.6335449999998675	0.0	284.2516749999886	
305	0	13009	1389	1266.45232159567	5.010416666666667	3.6171875	1.3009000000000315	6.311316666666698	1.3932291666666667	1272.7636382623366	Cloud2	10.579830000000038	0.0	650.0656166666699	
307	0	16047	196	1288.46016750177	1.671875	0.5104166666666666	1.6047000000000935	3.2765750000000935	1.1614583333333333	1291.73674250177	Cloud2	4.935015000000112	0.0	337.48722500000963	
312	0	7840	415	1300.37616606072	1.5390625	1.0807291666666667	0.7840000000001055	2.3230625000001055	0.4583333333333333	1302.69922856072	Cloud2	3.7111125000001266	0.0	239.27543750001087	
334	0	1909	2	1377.73474130639	0.35416666666666663	0.005208333333333333	0.19089999999990448	0.5450666666665711	0.3489583333333333	1378.2798079730567	Cloud2	0.8665799999998853	0.0	56.141866666656824	
340	0	7055	184	1419.19119314408	1.3203125	0.4791666666666667	0.7055000000000291	2.025812500000029	0.8411458333333334	1421.21700564408	Cloud2	3.2231625000000346	0.0	208.658687500003	
346	0	15969	124	1442.9100584581	2.1067708333333335	0.3229166666666667	1.5969000000001565	3.70367083333349	1.7838541666666667	1446.6137292914334	Cloud2	5.708467500000188	0.0	381.47809583334947	
348	0	4537	349	1448.58679032198	1.6510416666666665	0.9088541666666666	0.45370000000010213	2.1047416666667687	0.7421875	1450.6915319886468	Cloud2	3.516315000000122	0.0	216.78839166667717	
354	2	495	71	1485.32292584165	0.22135416666666669	0.18489583333333334	0.049499999999928435	0.2708541666665951	0.036458333333333336	1485.5937800083166	Cloud2	0.4578374999999142	0.0	27.897979166659297	
357	0	1105	123	1502.60746765004	0.4010416666666667	0.3203125	0.11050000000007759	0.5115416666667443	0.08072916666666667	1503.1190093167068	Cloud2	0.8544750000000931	0.0	52.68879166667466	
370	2	892	114	1549.3518585771	0.3072916666666667	0.296875	0.08919999999996736	0.39649166666663405	0.010416666666666666	1549.7483502437667	Cloud2	0.6601649999999609	0.0	40.83864166666331	
382	2	557	4	1605.71560644857	0.0703125	0.010416666666666666	0.05569999999988795	0.12601249999988795	0.059895833333333336	1605.84161894857	Cloud2	0.19340249999986553	0.0	12.979287499988459	
383	0	8366	6	1611.19110885684	1.8697916666666667	0.015625	0.8366000000001652	2.706391666666832	1.8541666666666667	1613.8975005235068	Cloud2	4.3695450000001985	0.0	278.7583416666837	
387	2	525	41	1617.85354044562	0.109375	0.10677083333333333	0.052500000000009095	0.1618750000000091	0.0026041666666666665	1618.01541544562	Cloud2	0.2598750000000109	0.0	16.673125000000937	
400	0	3192	124	1668.61579352641	1.0364583333333333	0.3229166666666667	0.31920000000006143	1.3556583333333947	0.7135416666666666	1669.9714518597434	Cloud2	2.2486650000000736	0.0	139.63280833333965	
401	2	1578	116	1677.00987290245	0.34375	0.3020833333333333	0.15779999999995198	0.501549999999952	0.041666666666666664	1677.51142290245	Cloud2	0.8081099999999424	0.0	51.659649999995054	
403	0	3005	20	1681.25049026428	1.1458333333333333	0.052083333333333336	0.30049999999998067	1.446333333333314	1.09375	1682.6968235976133	Cloud2	2.4230999999999767	0.0	148.97233333333133	
406	2	948	87	1682.82497226173	0.22916666666666666	0.2265625	0.09480000000015329	0.32396666666681995	0.0026041666666666665	1683.1489389283968	Cloud2	0.5262600000001839	0.0	33.368566666682455	
414	0	8616	698	1706.91994347065	3.2421875	1.8177083333333333	0.8615999999999531	4.103787499999953	1.4244791666666667	1711.02373097065	Cloud2	6.869857499999943	0.0	422.69011249999517	
420	2	1243	178	1746.06421006042	0.46875	0.4635416666666667	0.12429999999994834	0.5930499999999483	0.005208333333333333	1746.65726006042	Cloud2	0.992909999999938	0.0	61.08414999999468	
433	2	434	16	1806.80632575226	0.046875	0.041666666666666664	0.043400000000019645	0.09027500000001965	0.005208333333333333	1806.89660075226	Cloud2	0.13645500000002359	0.0	9.298325000002023	
444	0	10614	42	1831.81786668703	1.8098958333333333	0.109375	1.061399999999973	2.8712958333333063	1.7005208333333333	1834.6891625203632	Cloud2	4.531492499999968	0.0	295.74347083333055	
447	0	3496	67	1836.64519191274	1.4375	0.17447916666666666	0.34960000000000946	1.7871000000000095	1.2630208333333333	1838.43229191274	Cloud2	3.0070200000000114	0.0	184.07130000000097	
459	0	3678	581	1880.71252969552	1.6328125	1.5130208333333333	0.36779999999998836	2.0006124999999884	0.11979166666666667	1882.71314219552	Cloud2	3.380422499999986	0.0	206.0630874999988	
472	2	112	16	1984.87114497452	0.05989583333333333	0.041666666666666664	0.011200000000068641	0.07109583333340197	0.018229166666666668	1984.9422408078533	Cloud2	0.12125250000008236	0.0	7.322870833340403	
473	1	13460	2269	2001.28426346089	5.96875	5.908854166666667	1.3460000000000036	7.314750000000004	0.059895833333333336	2008.59901346089	Cloud2	12.358950000000005	0.0	753.4192500000004	
484	2	1255	101	2034.69457769357	0.265625	0.2630208333333333	0.12550000000010186	0.39112500000010186	0.0026041666666666665	2035.08570269357	Cloud2	0.6287250000001222	0.0	40.28587500001049	
485	2	1011	69	2035.44242579984	0.20052083333333334	0.1796875	0.10110000000001187	0.3016208333333452	0.020833333333333332	2035.7440466331734	Cloud2	0.48225750000001427	0.0	31.066945833334557	
494	0	3391	387	2098.60430924701	1.21875	1.0078125	0.33910000000014406	1.557850000000144	0.2109375	2100.16215924701	Cloud2	2.600670000000173	0.0	160.45855000001484	
498	0	6378	256	2132.2676010193	1.0572916666666665	0.6666666666666666	0.6377999999998187	1.6950916666664853	0.390625	2133.9626926859664	Cloud2	2.668484999999782	0.0	174.59444166664798	
503	0	12468	1225	2152.53971704452	3.6354166666666665	3.1901041666666665	1.2467077505696884	4.882124417236355	0.4453125	2157.4218414617562	Cloud2	8.039799300683626	0.0	502.85881497534456	
511	0	5120	523	2163.0311082928	2.033854166666667	1.3619791666666667	0.5120000000000191	2.545854166666686	0.671875	2165.576962459467	Cloud2	4.275337500000024	0.0	262.22297916666867	
515	1	562	22	2181.95343383533	0.11979166666666666	0.057291666666666664	0.05619999999983824	0.1759916666665049	0.0625	2182.1294255019966	Cloud2	0.2830649999998059	0.0	18.127141666650004	
520	2	1174	162	2202.98160655028	0.4427083333333333	0.421875	0.11740000000024037	0.5601083333335737	0.020833333333333332	2203.5417148836136	Cloud2	0.9377550000002884	0.0	57.69115833335809	
527	2	896	180	2220.05818741098	0.4869791666666667	0.46875	0.08959999999963958	0.5765791666663063	0.018229166666666668	2220.634766577646	Cloud2	0.9840824999995675	0.0	59.387654166629545	
531	0	3996	265	2230.96784610617	1.3958333333333333	0.6901041666666666	0.39959999999988827	1.7954333333332215	0.7057291666666666	2232.763279439503	Cloud2	2.9920199999998656	0.0	184.92963333332182	
533	0	24044	2578	2252.69023830999	7.216145833333334	6.713541666666667	2.404399999999592	9.620545833332926	0.5026041666666666	2262.310784143323	Cloud2	15.87434249999951	0.0	990.9162208332914	
537	0	9832	263	2267.55203141685	2.3619791666666665	0.6848958333333334	0.9832000000004277	3.3451791666670943	1.6770833333333333	2270.897210583517	Cloud2	5.431402500000512	0.0	344.5534541667107	
539	0	3992	292	2271.09873606838	1.5572916666666665	0.7604166666666666	0.3991999999996856	1.956491666666352	0.796875	2273.055227735046	Cloud2	3.2821649999996225	0.0	201.51864166663427	
543	2	348	62	2281.11902550533	0.19270833333333334	0.16145833333333334	0.03480000000005626	0.2275083333333896	0.03125	2281.346533838663	Cloud2	0.38863500000006757	0.0	23.43335833333913	
545	2	1280	112	2321.72464046645	0.33333333333333337	0.2916666666666667	0.12799999999985323	0.4613333333331866	0.041666666666666664	2322.1859737997834	Cloud2	0.753599999999824	0.0	47.51733333331822	
553	2	602	71	2337.72448328219	0.1953125	0.18489583333333334	0.060199999999895226	0.2555124999998952	0.010416666666666666	2337.9799957821897	Cloud2	0.4238024999998743	0.0	26.31778749998921	
554	0	7453	651	2344.44820827553	2.5989583333333335	1.6953125	0.7453000000001944	3.344258333333528	0.9036458333333334	2347.7924666088634	Cloud2	5.572485000000234	0.0	344.45860833335337	
563	0	5016	173	2386.45856377512	1.7005208333333333	0.4505208333333333	0.5015182035232708	2.202039036856604	1.25	2388.660602811977	Cloud2	3.662759344227925	0.0	226.81002079623022	
566	2	520	21	2392.48167672478	0.0625	0.0546875	0.052000000000134605	0.1145000000001346	0.0078125	2392.59617672478	Cloud2	0.17490000000016154	0.0	11.793500000013864	
569	2	2227	294	2401.26720736827	0.7682291666666666	0.765625	0.22269999999965273	0.9909291666663194	0.0026041666666666665	2402.2581365349365	Cloud2	1.6500524999995831	0.0	102.0657041666309	
570	0	10366	955	2408.55416622797	2.755208333333333	2.4869791666666665	1.0365999999996047	3.7918083333329378	0.2682291666666667	2412.345974561303	Cloud2	6.2032949999995255	0.0	390.5562583332926	
576	0	2023	299	2429.59165251776	0.90625	0.7786458333333334	0.20229999999992287	1.1085499999999229	0.12760416666666666	2430.70020251776	Cloud2	1.8740099999999076	0.0	114.18064999999206	
592	2	1993	195	2506.8372381964	0.5104166666666666	0.5078125	0.19930000000006964	0.7097166666667363	0.0026041666666666665	2507.5469548630667	Cloud2	1.1579100000000835	0.0	73.10081666667384	
596	2	354	12	2519.24502611437	0.046875	0.03125	0.03540000000020882	0.08227500000020882	0.015625	2519.32730111437	Cloud2	0.12685500000025057	0.0	8.474325000021508	
600	2	1401	60	2525.98360008557	0.15885416666666666	0.15625	0.14009999999992337	0.29895416666659	0.0026041666666666665	2526.2825542522364	Cloud2	0.4540574999999081	0.0	30.792279166658773	
618	2	194	31	2624.63612531922	0.09895833333333334	0.08072916666666667	0.01939999999982925	0.11835833333316259	0.018229166666666668	2624.754483652553	Cloud2	0.20140499999979514	0.0	12.190908333315747	
633	0	4648	604	2686.48430429352	2.3177083333333335	1.5729166666666667	0.4647121857835068	2.7824205191168403	0.7447916666666666	2689.2667248126368	Cloud2	4.729529622940208	0.0	286.58931346903455	
637	2	1435	199	2693.16035247775	0.5234375	0.5182291666666666	0.14350000000013097	0.666937500000131	0.005208333333333333	2693.8272899777503	Cloud2	1.1143875000001573	0.0	68.69456250001349	
642	0	8492	850	2746.44210785425	3.4869791666666665	2.2135416666666665	0.8491823872230575	4.336161553889724	1.2734375	2750.7782694081397	Cloud2	7.295581364667669	0.0	446.6246400506416	
646	2	326	24	2763.49992204511	0.06510416666666667	0.0625	0.032599999999850596	0.09770416666651727	0.0026041666666666665	2763.5976262117765	Cloud2	0.15630749999982074	0.0	10.063529166651279	
655	0	1091	23	2791.07816245642	0.3645833333333333	0.059895833333333336	0.10910000000027748	0.4736833333336108	0.3046875	2791.5518457897538	Cloud2	0.787170000000333	0.0	48.78938333336191	
660	2	1704	179	2800.8431544936	0.4895833333333333	0.4661458333333333	0.17040000000012395	0.6599833333334573	0.0234375	2801.5031378269337	Cloud2	1.0857300000001486	0.0	67.9782833333461	
663	2	436	34	2817.16302317345	0.10677083333333334	0.08854166666666667	0.04359999999966627	0.1503708333329996	0.018229166666666668	2817.313394006783	Cloud2	0.24450749999959953	0.0	15.48819583329896	
667	0	4504	395	2852.90477338847	1.1302083333333333	1.0286458333333333	0.4504000000003241	1.5806083333336574	0.1015625	2854.4853817218036	Cloud2	2.5748550000003885	0.0	162.8026583333667	
672	0	3741	174	2863.1616417381	1.0416666666666665	0.453125	0.3740999999998471	1.4157666666665136	0.5885416666666666	2864.5774084047666	Cloud2	2.3239199999998164	0.0	145.8239666666509	
673	0	7315	790	2865.96127680615	3.333333333333333	2.0572916666666665	0.7314999999995662	4.064833333332899	1.2760416666666667	2870.026110139483	Cloud2	6.877799999999479	0.0	418.6778333332886	
676	1	4147	233	2876.96110270608	0.65625	0.6067708333333334	0.41469999999981155	1.0709499999998116	0.049479166666666664	2878.03205270608	Cloud2	1.678889999999774	0.0	110.30784999998059	
681	0	1431	118	2911.12549271986	0.4765625	0.3072916666666667	0.14309999999977663	0.6196624999997766	0.16927083333333334	2911.74515521986	Cloud2	1.029532499999732	0.0	63.82523749997699	
685	0	10532	242	2927.73131911124	1.4479166666666667	0.6302083333333334	1.0532000000001365	2.501116666666803	0.8177083333333334	2930.2324357779066	Cloud2	3.8700900000001637	0.0	257.61501666668073	
687	2	437	54	2939.53142481491	0.18489583333333334	0.140625	0.043700000000323286	0.22859583333365663	0.044270833333333336	2939.760020648244	Cloud2	0.38525250000038797	0.0	23.545370833366633	
688	2	538	19	2941.26182660503	0.0546875	0.049479166666666664	0.053800000000137516	0.10848750000013752	0.005208333333333333	2941.37031410503	Cloud2	0.162997500000165	0.0	11.174212500014164	
701	2	903	62	2997.00186492484	0.1640625	0.16145833333333334	0.09029999999984284	0.25436249999984284	0.0026041666666666665	2997.25622742484	Cloud2	0.4036724999998114	0.0	26.199337499983812	
703	0	5147	436	3017.25865266435	1.2734375	1.1354166666666667	0.5147000000001754	1.7881375000001754	0.13802083333333334	3019.04679016435	Cloud2	2.9098275000002105	0.0	184.17816250001806	
717	2	87	15	3100.54799185221	0.041666666666666664	0.0390625	4.52330324663338	4.564969913300047	0.0026041666666666665	3105.11296176551	Cloud2	5.502963895960056	0.0	470.1919010699048	
718	0	1933	5	3105.09733676551	0.875	0.013020833333333334	0.19329999999990832	1.0682999999999083	0.8619791666666666	3106.16563676551	Cloud2	1.80695999999989	0.0	110.03489999999056	
726	0	4985	146	3144.73183649374	0.5286458333333333	0.3802083333333333	0.4985000000003008	1.027145833333634	0.1484375	3145.7589823270737	Cloud2	1.549762500000361	0.0	105.79602083336431	
730	0	16261	764	3170.89299726787	3.0963541666666665	1.9895833333333333	1.6261000000002546	4.722454166666921	1.1067708333333333	3175.615451434537	Cloud2	7.524757500000305	0.0	486.41277916669287	
734	0	7221	164	3211.5734400732	1.171875	0.4270833333333333	0.7220999999999549	1.893974999999955	0.7447916666666666	3213.4674150732	Cloud2	2.975894999999946	0.0	195.07942499999535	
741	2	646	109	3237.42050601612	0.28645833333333337	0.2838541666666667	0.06459999999985178	0.35105833333318515	0.0026041666666666665	3237.771564349453	Cloud2	0.5931449999998223	0.0	36.15900833331807	
746	0	18376	1610	3257.66518811618	4.8828125	4.192708333333333	1.8375999999998385	6.7204124999998385	0.6901041666666666	3264.38560061618	Cloud2	10.994182499999805	0.0	692.2024874999834	
753	0	4422	538	3276.41748207547	1.5234375	1.4010416666666667	0.44219999999995707	1.965637499999957	0.12239583333333333	3278.38311957547	Cloud2	3.2728274999999485	0.0	202.46066249999558	
757	3	284	45	3278.55112300192	0.28125	0.1171875	0.028400000000146974	0.309650000000147	0.1640625	3278.8607730019203	Cloud2	0.5403300000001764	0.0	31.89395000001514	
763	0	3853	622	3306.77899841427	1.75	1.6197916666666667	0.3852999999999156	2.1352999999999156	0.13020833333333334	3308.91429841427	Cloud2	3.6123599999998985	0.0	219.9358999999913	
778	2	301	10	3423.67510857078	0.036458333333333336	0.026041666666666668	0.030099999999644446	0.06655833333297778	0.010416666666666666	3423.741666904113	Cloud2	0.10174499999957334	0.0	6.8555083332967115	
779	2	1749	65	3424.49034753035	0.18229166666666669	0.16927083333333334	0.17490000000028277	0.35719166666694946	0.013020833333333334	3424.847539197017	Cloud2	0.5380050000003394	0.0	36.790741666695794	
790	2	232	50	3461.11276503078	0.1328125	0.13020833333333334	0.02320000000008804	0.15601250000008804	0.0026041666666666665	3461.26877753078	Cloud2	0.2669025000001057	0.0	16.069287500009068	
796	0	4062	553	3467.97895092671	1.7135416666666667	1.4401041666666667	0.4061999999997472	2.119741666666414	0.2734375	3470.098692593376	Cloud2	3.5718149999996966	0.0	218.33339166664064	
801	0	4191	431	3497.90228869555	1.359375	1.1223958333333333	0.4191000000000713	1.7784750000000713	0.23697916666666666	3499.68076369555	Cloud2	2.949795000000085	0.0	183.18292500000734	
802	0	3252	67	3501.67910416459	0.65625	0.17447916666666666	0.32520000000022264	0.9814500000002226	0.4817708333333333	3502.6605541645904	Cloud2	1.5714900000002672	0.0	101.08935000002293	
814	0	8348	798	3554.93093417497	2.6640625	2.078125	0.8348000000000866	3.4988625000000866	0.5859375	3558.42979667497	Cloud2	5.797072500000104	0.0	360.3828375000089	
817	0	6926	186	3567.00851623401	2.419270833333333	0.484375	0.6926000000000085	3.1118708333333416	1.9348958333333333	3570.1203870673435	Cloud2	5.18580750000001	0.0	320.5226958333342	
819	0	15537	507	3578.28499905802	1.7057291666666667	1.3203125	1.5536999999997836	3.2594291666664503	0.3854166666666667	3581.5444282246863	Cloud2	4.934752499999741	0.0	335.7212041666444	
821	2	646	19	3586.57951571345	0.057291666666666664	0.049479166666666664	0.0646000000000034	0.12189166666667006	0.0078125	3586.7014073801165	Cloud2	0.18064500000000408	0.0	12.554841666667016	
822	2	360	69	3587.62321838383	0.18229166666666666	0.1796875	0.035999999999906634	0.2182916666665733	0.0026041666666666665	3587.8415100504967	Cloud2	0.37132499999988794	0.0	22.48404166665705	
