task_id	Iot_source	MI	Inputsize	outputsize	Queuing_local	local_processing	total_IoT_response_time	total_IoT_response_energy	edge_up_delay	edge_dw_delay	Queuing_edge	edge_processing	total_edge_time	total_edge_response_energy	edge_up_delay2	edge_dw_delay2	Queuing_edge2	edge_processing2	total_edge_time2	total_edge_response_energy2	edge_up_delay3	edge_dw_delay3	Queuing_edge3	edge_processing3	total_edge_time3	total_edge_response_energy3	edge_up_delay4	edge_dw_delay4	Queuing_edge4	edge_processing4	total_edge_time4	total_edge_response_energy4	cloud_up_delay	cloud_dw_delay	Queuing_cloud	cloud_processing	total_cloud_time	total_cloud_response_energy1	cloud_up_delay2	cloud_dw_delay2	Queuing_cloud2	cloud_processing2	total_cloud_time2	total_cloud_response_energy2
418	0	2913	2530	1865	0.0	58.26	58.26	133.998	3.953125	2.9140625	0.0	0.971	7.8381875	13.5261375	3.59375	2.649147727272727	0.0	1.1652	7.408097727272727	12.635455909090908	3.3795555368373766	2.4301299750708485	0.0	1.4565	7.266185511908225	12.04858125	3.1128622558624612	2.2433310968657203	1.1531428571428572	1.6645714285714284	8.173907638442468	11.505899175824176	7.90625	5.828125	0.0	0.24275	13.977125	25.013175	6.588541666666667	4.856770833333333	0.0	0.2913	11.7366125	20.9511225
419	2	1303	39	1	0.0	26.06	26.06	59.937999999999995	0.0609375	0.0015625	0.0	0.43433333333333335	0.49683333333333335	0.6337	0.05539772727272727	0.0014204545454545455	0.0	0.5212	0.5780181818181818	0.7277127272727273	0.13606595350404313	0.0030466417375152044	1.4565	0.6514999999999997	2.247112595241558	0.8755499999999997	0.1188718712470767	0.002946481481104948	1.1531428571428572	0.7445714285714284	2.019532638442467	0.9800241758241757	0.121875	0.003125	0.0	0.10858333333333334	0.23358333333333334	0.3553	0.1015625	0.0026041666666666665	0.0	0.1303	0.23446666666666666	0.34386
420	2	1243	178	2	0.0	24.86	24.86	57.178	0.278125	0.003125	0.0	0.41433333333333333	0.6955833333333333	1.00345	0.2528409090909091	0.002840909090909091	0.0	0.4972	0.7528818181818182	1.0568672727272728	0.3170555368373765	0.0043487250708485374	1.4565	0.6214999999999999	2.399404261908225	1.167675	0.28593917893938436	0.0041484045580280245	0.0	0.7102857142857143	1.0003732977831268	1.241765934065934	0.55625	0.00625	0.0	0.10358333333333333	0.6660833333333334	1.1368	0.4635416666666667	0.005208333333333333	0.0	0.1243	0.59305	0.99291
421	0	6004	772	330	0.0	120.08	120.08	276.18399999999997	1.20625	0.515625	0.0	2.001333333333333	3.723208333333333	5.500975	1.0965909090909092	0.46875	0.0	2.4016	3.9669409090909094	5.699533636363636	1.0904930368373764	0.43143205840418186	0.0	3.002	4.523925095241558	6.185212499999999	0.9998814866316921	0.3983791737887972	0.0	3.430857142857143	4.829117803277633	6.501163186813187	2.4125	1.03125	0.0	0.5003333333333333	3.9440833333333334	6.79915	2.0104166666666665	0.859375	0.0	0.6004	3.4701916666666666	5.886105
422	1	676	7763	23	0.0	13.52	13.52	31.095999999999997	12.255550759668507	0.037682058404181866	2.001333333333333	0.22533333333333339	14.519899484739355	22.168524999999995	11.026988636363637	0.032670454545454544	0.0	0.2704	11.330059090909092	20.231866363636367	10.193357620170708	0.03169247507084854	0.0	0.338	10.563050095241556	18.654037499999998	9.402525717400923	0.02938878917341264	0.0	0.3862857142857143	9.81820022086005	17.308254395604397	24.259375	0.071875	0.0	0.05633333333333333	24.387583333333332	43.86384999999999	20.216145833333332	0.059895833333333336	0.0	0.0676	20.343641666666663	36.577994999999994
423	0	688	352	1473	0.0	13.76	13.76	31.647999999999996	0.55	2.3015625	0.0	0.22933333333333333	3.0808958333333334	5.4080125	0.5	2.0923295454545454	0.0	0.2752	2.8675295454545453	4.9964331818181815	0.5436180368373764	1.919713308404182	0.0	0.344	2.807331345241558	4.69014375	0.4950737943239998	1.7721772507118743	0.3862857142857143	0.39314285714285707	3.0466796164644454	4.420088736263736	1.1	4.603125	0.0	0.05733333333333333	5.760458333333333	10.334425	0.9166666666666666	3.8359375	0.0	0.0688	4.821404166666667	8.6372475
424	0	965	641	306	0.0	19.3	19.3	44.39	1.0015625	0.478125	0.0	0.32166666666666666	1.8013541666666666	3.0494375	0.9105113636363636	0.4346590909090909	0.0	0.386	1.7311704545454547	2.8845068181818183	0.9199201201707098	0.40018205840418186	0.0	0.4825	1.8026021785748916	2.79853125	0.842429563554769	0.3695330199426434	0.3862857142857143	0.5514285714285714	2.149676869211698	2.7105123626373624	2.003125	0.95625	0.0	0.08041666666666666	3.0397916666666664	5.423374999999999	1.6692708333333333	0.796875	0.0	0.0965	2.562645833333333	4.5548625
425	3	120	159	1465	0.0	2.4	2.4	5.52	0.2484375	2.2890625	0.0	0.04	2.5775	4.6155	0.22585227272727273	2.080965909090909	0.0	0.048	2.354818181818182	4.209872727272728	0.29231595350404316	1.9092966417375152	0.0	0.06	2.261612595241558	3.8782499999999995	0.26310264047784593	1.7625618660964897	0.0	0.06857142857142857	2.094235935145764	3.5957472527472527	0.496875	4.578125	0.0	0.01	5.085	9.147	0.4140625	3.8151041666666665	0.0	0.012	4.241166666666666	7.626899999999999
426	0	8074	1851	2949	0.0	161.48	161.48	371.40399999999994	2.8921875	4.6078125	0.0	2.691333333333333	10.191333333333333	16.729599999999998	2.6292613636363638	4.188920454545454	0.0	3.2296	10.047781818181818	16.148247272727275	2.495440953504043	3.841588308404182	0.0	4.037	10.374029261908225	16.0944	2.296756486631692	3.5462157122503357	0.0	4.613714285714286	10.456686484596315	15.921072527472528	5.784375	9.215625	0.0	0.6728333333333333	15.672833333333333	27.8074	4.8203125	7.6796875	0.0	0.8074	13.3074	23.46888
427	0	616	214	1715	0.0	12.32	12.32	28.336	0.334375	2.6796875	0.0	0.20533333333333334	3.2193958333333335	5.671712500000001	0.40660476169024234	2.4378241038587274	3.2296	0.24639999999999995	6.320428865548969	5.227782272727273	0.3639305368373764	2.2348174750708485	0.0	0.308	2.9067480119082245	4.8906937500000005	0.32920840970861515	2.063042635327259	0.0	0.352	2.744251045035874	4.595717307692308	0.66875	5.359375	0.0	0.051333333333333335	6.079458333333333	10.912225000000001	0.5572916666666666	4.466145833333333	0.0	0.0616	5.0850375	9.1161075
428	3	76	278	803	0.0	1.52	1.52	3.4959999999999996	0.434375	1.2546875	0.0	0.025333333333333333	1.7143958333333333	3.0707125	0.4975138525993333	1.142369558404182	3.2296	0.030400000000000205	4.899883411003516	2.800400454545455	0.4472638701707098	1.0473174750708487	0.0	0.038	1.5325813452415584	2.5791937500000004	0.4061314866316921	0.9668887891734126	0.0	0.04342857142857143	1.416448847233676	2.3908162087912084	0.86875	2.509375	0.0	0.006333333333333333	3.3844583333333333	6.0882249999999996	0.7239583333333334	2.0911458333333335	0.0	0.0076	2.822704166666667	5.076307500000001
429	0	432	286	83	0.0	8.64	8.64	19.872	0.446875	0.1296875	0.0	0.144	0.7205625000000001	1.2106125000000003	0.5088774889629696	0.11964228567690915	3.2296	0.17280000000000006	4.030919774639878	1.1508259090909092	0.4576805368373764	0.10981747507084855	0.0	0.216	0.783498011908225	1.12404375	0.4157468712470767	0.10150417378879727	0.04342857142857143	0.24685714285714283	0.8075367593215882	1.0945458791208793	0.89375	0.259375	0.0	0.036	1.1891250000000002	2.1188250000000006	0.7447916666666666	0.21614583333333334	0.0	0.0432	1.0041375	1.7815275000000002
430	0	3567	1153	732	0.0	71.34	71.34	164.082	1.8015625	1.14375	0.0	1.189	4.1343125	6.7283625	1.6377840909090908	1.0397727272727273	0.0	1.4268	4.104356818181818	6.531762272727273	1.5865867868373764	0.9548695584041819	0.0	1.7835	4.324956345241558	6.55816875	1.4578141789393844	0.8815522507118742	0.0	2.0382857142857143	4.377652143936973	6.524067857142857	3.603125	2.2875	0.0	0.29725	6.187875	10.959825	3.0026041666666665	1.90625	0.0	0.3567	5.265554166666666	9.2639775
431	0	2383	1025	356	0.0	47.66	47.66	109.61799999999998	1.6015625	0.55625	0.0	0.7943333333333333	2.9521458333333332	4.8372625	1.4559659090909092	0.5056818181818182	0.0	0.9532	2.9148477272727273	4.67480590909091	1.41992012017071	0.46528622507084855	0.0	1.1915	3.0767063452415586	4.666518750000001	1.3039680250932304	0.4296291737887972	0.0	1.3617142857142857	3.0953114845963134	4.621797527472527	3.203125	1.1125	0.0	0.19858333333333333	4.514208333333333	8.006425	2.6692708333333335	0.9270833333333334	0.0	0.2383	3.834654166666667	6.759397500000001
432	2	716	216	2	0.0	14.32	14.32	32.936	0.3375	0.003125	0.0	0.23866666666666667	0.5792916666666666	0.899525	0.40944567078115146	0.004585467495090962	0.9532	0.2864	1.6536311382762425	0.9010663636363637	0.36653470350404316	0.0043487250708485374	0.0	0.358	0.7288834285748917	0.9405375	0.33161225586246135	0.0041484045580280245	0.0	0.40914285714285714	0.7449035175633465	0.962606043956044	0.675	0.00625	0.0	0.059666666666666666	0.7409166666666667	1.29785	0.5625	0.005208333333333333	0.0	0.0716	0.6393083333333334	1.107795
433	2	434	16	2	0.0	8.68	8.68	19.964	0.025	0.003125	0.0	0.14466666666666667	0.17279166666666668	0.224225	0.022727272727272728	0.002840909090909091	0.0	0.1736	0.19916818181818183	0.2543427272727273	0.10611803683737646	0.0043487250708485374	0.0	0.217	0.327466761908225	0.30258749999999995	0.09122764047784593	0.0041484045580280245	0.0	0.248	0.34337604503587393	0.33654230769230764	0.05	0.00625	0.0	0.036166666666666666	0.09241666666666667	0.14465	0.041666666666666664	0.005208333333333333	0.0	0.0434	0.090275	0.136455
434	0	524	1993	37	0.0	10.48	10.48	24.104	3.1140625	0.0578125	0.0	0.17466666666666666	3.3465416666666665	5.9189750000000005	2.830965909090909	0.052556818181818184	0.0	0.2096	3.0931227272727275	5.44186090909091	2.6803367868373766	0.049921641737515204	0.0	0.262	2.992258428574892	5.072212500000001	2.467429563554769	0.046215712250335717	0.0	0.29942857142857143	2.8130738472336763	4.751141208791209	6.228125	0.115625	0.0	0.043666666666666666	6.387416666666667	11.471150000000002	5.190104166666667	0.09635416666666667	0.0	0.0524	5.338858333333334	9.578505000000002
435	3	4	54	102	0.0	0.08	0.08	0.184	0.084375	0.159375	0.0	0.0013333333333333333	0.24508333333333332	0.44034999999999996	0.07670454545454546	0.14488636363636365	0.0	0.0016	0.2231909090909091	0.4007836363636364	0.15559720350404313	0.13455705840418186	0.0	0.002	0.292154261908225	0.36802500000000005	0.13690071740092286	0.12434071225033572	0.0	0.002285714285714286	0.26352714393697285	0.3402428571428572	0.16875	0.31875	0.0	3.333333333333333E-4	0.48783333333333334	0.8778999999999999	0.140625	0.265625	0.0	4.0E-4	0.40665	0.7317300000000001
436	0	23254	243	36	0.0	465.08	465.08	1069.684	0.3796875	0.05625	0.0	7.751333333333333	8.187270833333333	10.0862875	0.34517045454545453	0.05113636363636364	0.0	9.3016	9.697906818181819	11.875272272727273	0.40169095350404316	0.04861955840418187	0.0	11.627	12.077310511908225	14.606306250000001	0.3640641789393844	0.04501378917341264	0.0	13.288	13.697077968112797	16.549205769230767	0.759375	0.1125	0.0	1.9378333333333333	2.8097083333333335	3.894775	0.6328125	0.09375	0.0	2.3254	3.0519625	4.0982925
437	0	7502	691	1018	0.0	150.04	150.04	345.0919999999999	1.0796875	1.590625	0.0	2.5006666666666666	5.170979166666666	7.807362499999999	0.9815340909090909	1.4460227272727273	0.0	3.0008	5.428356818181818	7.970562272727273	0.9850242868373765	1.3272653917375152	0.0	3.751	6.0632896785748915	8.50666875	0.9025257174009228	1.2253022507118743	0.0	4.2868571428571425	6.414685110969939	8.84158434065934	2.159375	3.1921932793279857	1.9378333333333333	0.6251666666666664	7.914568279327985	10.363324999999998	1.7994791666666667	2.6510416666666665	0.0	0.7502	5.2007208333333335	8.911177499999999
438	3	120	54	1314	0.0	2.4	2.4	5.52	0.084375	2.053125	2.5006666666666666	0.040000000000000036	4.678166666666667	3.8955000000000006	0.07670454545454546	1.8664772727272727	0.0	0.048	1.9911818181818182	3.5553272727272724	0.15559720350404313	1.712682058404182	0.0	0.06	1.9282792619082252	3.2782500000000003	0.13690071740092286	1.581071481481105	0.0	0.06857142857142857	1.7865436274534563	3.041901098901099	0.16875	4.10625	0.0	0.01	4.285	7.707000000000001	0.140625	3.421875	0.0	0.012	3.5745	6.426900000000001
439	0	4091	3442	460	0.0	81.82	81.82	188.18599999999998	5.503988259668509	0.7204945584041819	0.0	1.3636666666666666	7.588149484739356	12.610775	4.9918320344175156	0.6551536493132728	0.0	1.6364	7.283385683730788	11.940384545454547	4.567055536837376	0.6007028917375152	0.0	2.0455	7.213258428574891	11.599912499999999	4.2090161020163075	0.5546291737887973	0.0	2.3377142857142856	7.101359561519391	11.247084065934066	10.75625	1.4375	0.0	0.34091666666666665	12.534666666666666	22.35785	8.963541666666666	1.1979166666666667	0.0	0.4091	10.570558333333333	18.781544999999998
440	0	5483	3252	567	0.0	109.66	109.66	252.21799999999996	5.207113259668509	0.8876820584041819	0.0	1.8276666666666668	7.922461984739356	12.934137499999999	4.721945670781151	0.8071422856769092	0.0	2.1932	7.722287956458061	12.396328636363638	4.319659703504043	0.7400258084041819	0.0	2.7415	7.8011855119082245	12.24058125	3.980650717400923	0.6832349430195664	2.3377142857142856	3.133142857142857	10.134742803277632	12.022031043956044	10.1625	1.771875	0.0	0.4569166666666667	12.391291666666666	22.030175	8.46875	1.4765625	0.0	0.5483	10.4936125	18.5595225
441	3	105	83	154	0.0	2.1	2.1	4.83	0.2555507596685083	0.24236955840418187	0.0	0.035	0.5329203180726902	0.7085625000000001	0.2205252162356969	0.22049455840418186	0.0	0.042	0.4830197746398788	0.6563659090909092	0.1933576201707098	0.2022653917375152	2.7415	0.05250000000000021	3.189623011908225	0.6184687500000003	0.17175648663169207	0.18684071225033572	2.3377142857142856	0.06000000000000005	2.7563114845963135	0.5847403846153848	0.259375	0.48125	0.0	0.00875	0.7493750000000001	1.343625	0.21614583333333334	0.4010416666666667	0.0	0.0105	0.6276875	1.1235375
442	3	75	76	223	0.0	1.5	1.5	3.4499999999999997	0.2446132596685083	0.3501820584041819	0.0	0.025	0.6197953180726902	0.8709375	0.21058203441751508	0.3185059220405455	0.0	0.03	0.5590879564580606	0.8004886363636364	0.18424303683737647	0.2921091417375152	2.7415	0.03750000000000009	3.2553521785748916	0.7457812500000001	0.16334302509323054	0.269773404558028	2.3377142857142856	0.042857142857142705	2.813687858222687	0.6983035714285712	0.2375	0.696875	0.0	0.00625	0.9406249999999999	1.689375	0.19791666666666666	0.5807291666666666	0.0	0.0075	0.7861458333333332	1.4105624999999997
443	3	496	451	454	0.0	9.92	9.92	22.816	0.7046875	0.709375	0.0	0.16533333333333333	1.5793958333333333	2.7437125	0.640625	0.6448863636363636	0.0	0.1984	1.4839113636363637	2.552000454545455	0.6725242868373765	0.5928903917375152	2.7415	0.24799999999999978	4.254914678574892	2.4186937499999996	0.6140641789393844	0.5474176353272587	2.3377142857142856	0.28342857142857136	3.7826246714095	2.298046978021978	1.409375	1.41875	0.0	0.04133333333333333	2.869458333333333	5.140225	1.1744791666666667	1.1822916666666667	0.0	0.0496	2.4063708333333333	4.3017075
444	0	10614	42	653	0.0	212.28	212.28	488.24399999999997	0.065625	1.0203125	0.0	3.538	4.6239375	6.2002875	0.05965909090909091	0.9275568181818182	0.0	4.2456	5.232815909090909	6.871708636363636	0.13997220350404313	0.8520049750708485	2.7415	5.307	11.755320928574893	12.884025000000001	0.12247764047784593	0.7866003276349511	2.3377142857142856	6.065142857142856	9.311935110969939	8.781777197802196	0.13125	2.040625	0.0	0.8845	3.056375	4.970775	0.109375	1.7005208333333333	0.0	1.0614	2.871295833333333	4.5314925
445	0	1265	433	165	0.0	25.3	25.3	58.19	0.6765625	0.2578125	0.0	0.4216666666666667	1.3560416666666666	2.187875	0.6150568181818182	0.234375	0.0	0.506	1.3554318181818181	2.1361772727272728	0.6490867868373765	0.21658830840418186	2.7415	0.6324999999999998	4.239675095241558	2.1605624999999997	0.592429563554769	0.20006186609648954	2.3377142857142856	0.7228571428571429	3.853062858222687	2.1611785714285716	1.353125	0.515625	0.0	0.10541666666666667	1.9741666666666666	3.49025	1.1276041666666667	0.4296875	1.0614	0.12650000000000006	2.745191666666667	2.9549250000000002
446	0	15810	416	336	0.0	316.2	316.2	727.2599999999999	0.65	0.525	0.0	5.27	6.444999999999999	8.439	0.6935365798720605	0.47901728567690915	0.506	6.324	8.00255386554897	9.511527272727273	0.6269513701707098	0.43924455840418186	2.7415	7.904999999999999	11.712695928574892	11.248499999999998	0.5719968712470767	0.4055907122503357	2.3377142857142856	9.034285714285714	12.349587583497412	12.468065934065933	1.3	1.05	0.0	1.3175	3.6675	5.811	1.0833333333333333	0.875	1.0614	1.581	4.600733333333333	5.4222
447	0	3496	67	485	0.0	69.92	69.92	160.816	0.1046875	0.7578125	0.0	1.1653333333333333	2.0278333333333336	2.9509	0.09517045454545454	0.6889204545454546	0.0	1.3984	2.1824909090909093	3.0894436363636366	0.17252428683737647	0.6332549750708485	0.0	1.748	2.553779261908225	3.39135	0.15252571740092286	0.5846772507118742	0.0	1.9977142857142858	2.7349172538270827	3.5914879120879117	0.209375	1.515625	0.0	0.29133333333333333	2.0163333333333333	3.4546000000000006	0.17447916666666666	1.2630208333333333	0.0	0.3496	1.7871000000000001	3.00702
448	0	434	642	81	0.0	8.68	8.68	19.964	1.003125	0.1265625	0.0	0.14466666666666667	1.2743541666666667	2.2070374999999998	0.9119318181818182	0.11505681818181818	0.0	0.1736	1.2005886363636364	2.0568995454545456	0.9212222035040432	0.10721330840418188	0.0	0.217	1.2454355119082252	1.95493125	0.8436314866316921	0.09910032763495111	0.0	0.248	1.1907318142666434	1.8617826923076923	2.00625	0.253125	0.0	0.036166666666666666	2.2955416666666664	4.110275	1.671875	0.2109375	0.3496	0.043399999999999994	2.2758125	3.4411425
449	0	1760	327	172	0.0	35.2	35.2	80.96	0.5109375	0.26875	0.0	0.5866666666666667	1.3663541666666668	2.1074375	0.46448863636363635	0.24431818181818182	0.0	0.704	1.412806818181818	2.1206522727272725	0.5110659535040432	0.2257028917375152	0.0	0.88	1.6167688452415585	2.2255312500000004	0.46502571740092286	0.20847532763495108	0.0	1.0057142857142858	1.6792153307501598	2.2864244505494504	1.021875	0.5375	0.0	0.14666666666666667	1.706041666666667	2.9828750000000004	0.8515625	0.4479166666666667	0.0	0.176	1.4754791666666667	2.5502625
450	1	1184	3972	2	0.0	23.68	23.68	54.464	6.20625	0.003125	0.0	0.39466666666666667	6.604041666666666	11.650474999999998	5.642045454545454	0.002840909090909091	0.0	0.4736	6.118486363636364	10.729115454545454	5.257159703504043	0.0043487250708485374	0.0	0.592	5.853508428574892	10.0244625	4.846035332785538	0.0041484045580280245	0.0	0.6765714285714286	5.526755165914995	9.409481868131866	12.4125	0.00625	0.0	0.09866666666666667	12.517416666666666	22.47215	10.34375	0.005208333333333333	0.0	0.1184	10.467358333333333	18.770205
451	2	1017	275	7	0.0	20.34	20.34	46.782	0.4296875	0.0109375	0.0	0.339	0.779625	1.199925	0.390625	0.009943181818181818	0.0	0.4068	0.8073681818181818	1.2091827272727274	0.4433576201707098	0.010859141737515204	0.0	0.5085	0.962716761908225	1.2711375	0.40252571740092286	0.010158019942643409	0.6765714285714286	0.5811428571428572	1.6703980230578521	1.3074675824175825	0.859375	0.021875	0.0	0.08475	0.966	1.6879499999999998	0.7161458333333334	0.018229166666666668	0.0	0.1017	0.836075	1.443915
452	3	188	238	673	0.0	3.76	3.76	8.648	0.371875	1.0515625	0.0	0.06266666666666666	1.4861041666666666	2.6373875	0.3380681818181818	0.9559659090909091	0.0	0.0752	1.3692340909090908	2.4195013636363636	0.3951805368373764	0.8780466417375152	0.0	0.094	1.3672271785748917	2.24795625	0.358054563554769	0.8106387891734126	0.0	0.10742857142857143	1.276121924156753	2.099827747252747	0.74375	2.103125	0.0	0.015666666666666666	2.8625416666666665	5.143174999999999	0.6197916666666666	1.7526041666666667	0.0	0.0188	2.3911958333333336	4.2928725000000005
453	3	159	291	426	0.0	3.18	3.18	7.314	0.4546875	0.665625	0.0	0.053	1.1733125	2.0801625	0.4133522727272727	0.6051136363636364	0.0	0.0636	1.0820659090909093	1.9095586363636365	0.46419095350404316	0.5564320584041819	0.0	0.0795	1.100123011908225	1.7758687499999999	0.4217564866316921	0.5137637891734126	0.10742857142857143	0.09085714285714286	1.1338059900908188	1.6602304945054944	0.909375	1.33125	0.0	0.01325	2.2538750000000003	4.049025	0.7578125	1.109375	0.0	0.0159	1.8830875	3.3800175
454	3	434	70	3798	0.0	8.68	8.68	19.964	0.109375	5.934375	0.0	0.14466666666666667	6.188416666666667	11.05235	0.09943181818181818	5.394886363636363	0.0	0.1736	5.667918181818182	10.098092727272729	0.17643053683737647	4.947057058404182	0.0	0.217	5.340487595241558	9.326025	0.15613148663169207	4.566648404558028	0.0	0.248	4.97077989118972	8.665869230769228	0.21875	11.86875	0.0	0.036166666666666666	12.123666666666667	21.8009	0.18229166666666666	9.890625	0.0	0.0434	10.116316666666666	18.183329999999998
455	3	191	191	355	0.0	3.82	3.82	8.786	0.2984375	0.5546875	0.0	0.06366666666666666	0.9167916666666667	1.612025	0.3739343071447878	0.5060059220405455	0.0	0.0764	3.283044774639879	5.67577090909091	0.3339826201707098	0.4639841417375152	0.0	0.0955	0.8934667619082249	1.3942875000000001	0.30156417893938436	0.42842725071187415	0.0	0.10914285714285714	0.8391342867941156	1.3122214285714286	0.596875	1.109375	0.0	0.015916666666666666	1.7221666666666666	3.09035	0.4973958333333333	0.9244791666666666	0.0	0.0191	1.440975	2.5822950000000002
456	3	28	55	1273	0.0	0.56	0.56	1.288	0.0859375	1.9890625	0.0	0.009333333333333334	2.0843333333333334	3.7462000000000004	0.078125	1.8082386363636365	0.0	0.0112	1.8975636363636366	3.4088945454545456	0.15689928683737647	1.6592966417375152	0.0	0.014	1.8301959285748917	3.1292999999999997	0.13810264047784593	1.5317926353272588	0.0	0.016	1.6858952758051047	2.892276923076923	0.171875	3.978125	0.0	0.0023333333333333335	4.152333333333334	7.4728	0.14322916666666666	3.3151041666666665	0.0	0.0028	3.461133333333333	6.2283599999999995
457	3	75	95	197	0.0	1.5	1.5	3.4499999999999997	0.1484375	0.3078125	0.0	0.025	0.48125	0.8512500000000001	0.13494318181818182	0.27982954545454547	0.0	0.03	0.4447727272727273	0.7825909090909092	0.2089826201707098	0.25825497507084855	0.0	0.0375	0.5047375952415584	0.7293750000000001	0.186179563554769	0.238523404558028	0.0	0.04285714285714286	0.4675601109699399	0.6831593406593406	0.296875	0.615625	0.0	0.00625	0.91875	1.6500000000000001	0.24739583333333334	0.5130208333333334	0.0	0.0075	0.7679166666666667	1.37775
458	0	3356	3058	226	0.0	67.12	67.12	154.376	4.778125	0.353125	0.0	1.1186666666666667	6.2499166666666675	10.578650000000001	4.44637748896297	0.32276728567690915	0.0	1.3424	6.11154477463988	10.007470909090909	4.067055536837376	0.2960153917375152	0.0	1.678	6.041070928574891	9.710475	3.747477640477846	0.2733791737887972	0.0	1.9177142857142857	5.938571099980928	9.406064835164834	9.55625	0.70625	0.0	0.2796666666666667	10.542166666666668	18.808100000000003	7.963541666666667	0.5885416666666666	0.0	0.3356	8.887683333333333	15.796470000000001
459	0	3678	581	46	0.0	73.56	73.56	169.188	0.9078125	0.071875	0.0	1.226	2.2056875	3.2346375	0.8252840909090909	0.06534090909090909	0.0	1.4712	2.361825	3.3685650000000003	0.8417951201707098	0.061640391737515204	0.0	1.839	2.742435511908225	3.6763312499999996	0.7703141789393844	0.057033019942643405	1.9177142857142857	2.101714285714286	4.846775770310599	3.878547527472527	1.815625	0.14375	0.0	0.3065	2.2658750000000003	3.8946750000000003	1.5130208333333333	0.11979166666666667	0.0	0.3678	2.0006125	3.3804225
460	0	3998	634	935	0.0	79.96	79.96	183.90799999999996	0.990625	1.4609375	0.0	1.3326666666666667	3.784229166666667	6.0120125	0.9005681818181818	1.328125	0.0	1.5992	3.8278931818181814	5.930687727272727	0.9108055368373765	1.2191924750708487	0.0	1.999	4.128998011908225	6.07614375	0.8340161020163074	1.1255426353272588	0.0	2.2845714285714287	4.244130165914995	6.135956868131868	1.98125	2.921875	0.0	0.33316666666666667	5.236291666666667	9.225425000000001	1.6510416666666667	2.4348958333333335	0.0	0.3998	4.4857375	7.8344475
461	0	7479	873	524	0.0	149.58	149.58	344.034	1.3640625	0.81875	0.0	2.493	4.675812499999999	6.920662499999999	1.3426843071447878	0.7460627402223636	1.5992	2.9916	6.679547047367151	7.161795	1.2220034535040432	0.6840362250708485	0.0	3.7395	5.645539678574892	7.76161875	1.121275717400923	0.6315522507118742	0.0	4.273714285714286	6.026542253827083	8.150812912087913	2.728125	1.6375	0.0	0.62325	4.988874999999999	8.606024999999999	2.2734375	1.3645833333333333	0.0	0.7479	4.3859208333333335	7.445917499999999
462	0	3554	705	595	0.0	71.08	71.08	163.48399999999998	1.2274257596685083	0.9314320584041819	0.0	1.1846666666666668	3.343524484739357	5.07785	1.0014204545454546	0.8451704545454546	0.0	1.4216	3.268190909090909	5.029783636363637	1.0032534535040432	0.7764841417375152	0.0	1.777	3.5567375952415583	5.1792750000000005	0.9193526404778459	0.7168887891734126	0.0	2.0308571428571427	3.6670985725084013	5.249528571428572	2.203125	1.859375	0.0	0.2961666666666667	4.358666666666666	7.6679	1.8359375	1.5494791666666667	0.0	0.3554	3.740816666666667	6.520230000000001
463	0	92	595	166	0.0	1.84	1.84	4.232	0.9296875	0.259375	0.0	0.030666666666666665	1.2197291666666665	2.1771125	0.8451704545454546	0.23579545454545456	0.0	0.0368	1.1177659090909091	1.9898986363636366	0.8600242868373765	0.2178903917375152	0.0	0.046	1.1239146785748917	1.83879375	0.7871411020163074	0.20126378917341264	0.0	0.052571428571428575	1.0409763197611486	1.709479945054945	1.859375	0.51875	0.0	0.007666666666666666	2.3857916666666665	4.2898249999999996	1.5494791666666667	0.4322916666666667	0.0	0.0092	1.9909708333333336	3.5782275
464	0	3759	732	439	0.0	75.18	75.18	172.91400000000002	1.14375	0.6859375	0.0	1.253	3.0826874999999996	4.7970375	1.0397727272727273	0.6235795454545454	0.0	1.5036	3.166952272727273	4.798354090909091	1.0384097035040432	0.5733591417375152	0.0	1.8795	3.4912688452415583	4.99993125	0.951804563554769	0.5293887891734126	0.0	2.148	3.6291933527281817	5.111013461538461	2.2875	1.371875	0.0	0.31325	3.972625	6.962775	1.90625	1.1432291666666667	0.0	0.3759	3.425379166666667	5.940142500000001
465	2	219	92	2	0.0	4.38	4.38	10.074	0.14375	0.003125	0.0	0.073	0.219875	0.351975	0.13068181818181818	0.002840909090909091	0.0	0.0876	0.6216909090909091	1.0664836363636363	0.2050763701707098	0.0043487250708485374	0.0	0.1095	0.3189250952415583	0.3517125	0.18257379432399978	0.0041484045580280245	0.0	0.12514285714285714	0.3118650560248849	0.3535368131868132	0.2875	0.00625	0.0	0.01825	0.31199999999999994	0.55065	0.23958333333333334	0.005208333333333333	0.0	0.0219	0.26669166666666666	0.466905
466	1	64	4905	101	0.0	1.28	1.28	2.944	7.6640625	0.1578125	0.0	0.021333333333333333	7.843208333333334	14.104975000000001	6.967329545454546	0.1434659090909091	0.0	0.0256	7.136395454545455	12.83015181818182	6.472003453504043	0.13325497507084852	0.0	0.032	6.637258428574892	11.7712125	5.967429563554769	0.12313878917341264	0.0	0.036571428571428574	6.1271397812996105	10.874174175824177	15.328125	0.315625	0.0	0.005333333333333333	15.649083333333333	28.16515	12.7734375	0.2630208333333333	0.0	0.0064	13.042858333333333	23.473305000000003
