Task_ID	Task_Type	Task_Lenght	TaskInputType	TaskStartTime	NetworkDelay	Uploading Delay	ExecutionDelay	ServiceTime	Downloading Delay	EndTime	offloadingPlace	IoTenergy	EdgeEnergy	CloudEnergy	
507	0	2540	919	2159.43823932884	1.6338468311314547	1.3053977272727273	1.0160000000000717	2.6498468311315264	0.32844910385872733	2162.0880861599717	Edge2	4.160124296036704	284.4319090068269	0.0	
509	0	6301	3298	2162.29644459409	4.699187740222364	4.684659090909091	3.073903821208283	7.773091561430647	0.01452864931327278	2170.069536155521	Edge2	12.147222517850194	834.3558751124042	0.0	
521	0	5777	1479	2205.86864992167	3.926460467495091	2.100852272727273	2.3108000000005253	6.2372604674956165	1.8256081947678184	2212.1059103891657	Edge2	9.840588841491794	669.501301320512	0.0	
529	3	763	178	2222.2550413524	1.639528649313273	0.2528409090909091	0.6104000000001875	2.2499286493134605	1.3866877402223639	2224.5049700017134	Edge2	3.6836315687641163	241.50509128865752	0.0	
532	0	3225	1586	2233.56623705781	2.338392285676909	2.252840909090909	1.2900000000000005	3.6283922856769095	0.08555137658600005	2237.194629343487	Edge2	5.757106114218438	389.4679995522738	0.0	
534	0	2275	802	2254.43438021465	1.2560059220405455	1.1392045454545454	0.9099999999997672	2.1660059220403127	0.11680137658600005	2256.6003861366903	Edge2	3.352810659672702	232.4969096658851	0.0	
538	1	2327	1574	2269.33845358095	2.450608194767818	2.2357954545454546	0.9308000000002097	3.381408194768028	0.21481274022236369	2272.719861775718	Edge2	5.528054750582324	362.95697421820535	0.0	
544	0	3269	1459	2295.09779050185	2.888108194767818	2.0724431818181817	1.3075999999997578	4.195708194767576	0.8156650129496364	2299.2934986966175	Edge2	6.767714750581782	450.3631219181568	0.0	
551	0	3973	2027	2327.64382646769	3.258846831131455	2.8792613636363638	1.5891999999998867	4.848046831131342	0.379585467495091	2332.4918732988212	Edge2	7.772964296036482	520.3844988068071	0.0	
556	0	8028	2743	2351.34070320219	6.613960467495091	3.8963068181818183	3.211200000000516	9.825160467495607	2.717653649313273	2361.1658636696857	Edge2	15.758568841491783	1054.622899420511	0.0	
559	3	870	31	2361.55217250712	1.986119558404182	0.04403409090909091	0.7365051542904144	2.7226247126945964	1.9420854674950911	2364.2747972198144	Edge2	4.458821390276025	292.24381403592525	0.0	
562	1	774	599	2382.2932531768	0.9193581947678182	0.8508522727272727	0.3096000000001653	1.2289581947679835	0.06850592204054551	2383.522211371568	Edge2	2.026364750582271	131.91514366820059	0.0	
565	0	7971	3239	2391.76584050737	6.250324103858727	4.6008522727272725	3.188400000000204	9.438724103858931	1.6494718311314547	2401.2045646112288	Edge2	15.076663386945953	1013.1432065841137	0.0	
582	0	5523	192	2465.45405822969	2.957710467495091	0.2727272727272727	2.2092000000001084	5.1669104674951996	2.684983194767818	2470.620968697185	Edge2	7.974918841491295	554.6110026704672	0.0	
590	2	95	92	2499.49815953793	0.1338468311314546	0.13068181818181818	0.038000000000006334	0.17184683113146093	0.0031650129496364164	2499.6700063690614	Edge2	0.2865242960366259	18.445867006819885	0.0	
594	1	550	187	2516.22549005097	0.5997559220405455	0.265625	0.21999999999971265	0.8197559220402582	0.3341309220405455	2517.0452459730104	Edge2	1.343560659672637	87.99178091587927	0.0	
599	0	387	138	2524.37316925887	0.2531650129496364	0.19602272727272727	0.15479999999962563	0.407965012949262	0.05714228567690914	2524.781134271819	Edge2	0.6414570233088963	43.790556524960834	0.0	
601	0	2502	1308	2530.99678413054	2.1025968311314545	1.8579545454545454	1.0007999999997947	3.103396831131249	0.24464228567690913	2534.1001809616714	Edge2	4.9856342960363715	333.11551245679715	0.0	
604	0	3477	1340	2545.73722101796	3.660835467495091	1.9034090909090908	1.3907999999999978	5.051635467495089	1.757426376586	2550.788856485455	Edge2	8.258463841491162	542.2374994454553	0.0	
605	0	2799	638	2565.5235424432	1.5926536493132728	0.90625	1.119600000000152	2.712253649313425	0.6864036493132728	2568.2357960925133	Edge2	4.210296568764074	291.1305944636537	0.0	
610	1	534	2016	2596.99170738297	2.9591309220405457	2.8636363636363638	0.21359999999995471	3.1727309220405004	0.09549455840418188	2600.1644383050107	Edge2	5.5827556596729275	340.55776444090526	0.0	
616	2	41	79	2622.34928832154	0.11538092204054551	0.11221590909090909	0.016399999999888726	0.13178092204043423	0.0031650129496364164	2622.4810692435804	Edge2	0.22736565967284839	14.14523239089817	0.0	
619	0	2012	201	2626.62670887531	2.0315741038587274	0.28551136363636365	0.8048000000000886	2.836374103858816	1.7460627402223639	2629.463082979169	Edge2	4.622593386945816	304.45355993410146	0.0	
622	0	4427	964	2654.6833661185	2.7773127402223636	1.3693181818181819	1.7707999999994044	4.548112740221768	1.407994558404182	2659.231478858722	Edge2	7.1241229323995405	488.18987342266433	0.0	
625	3	248	90	2668.69428575665	0.3753241038587273	0.1278409090909091	0.09920000000031204	0.4745241038590393	0.24748319476781822	2669.168809860509	Edge2	0.7946233869460835	50.93494278412542	0.0	
630	0	2915	1595	2681.14007376965	2.885267285676909	2.265625	2.0893427708115637	4.974610056488473	0.6196422856769092	2686.1146838261384	Edge2	7.700692439192313	533.9696688534161	0.0	
636	0	1999	359	2688.07048231133	0.773051376586	0.5099431818181818	0.7995999999997817	1.5726513765857817	0.2631081947678182	2689.643133687916	Edge2	2.351012477854538	168.80682611134122	0.0	
638	3	121	11	2717.34938031692	0.1054377402223637	0.015625	0.048400000000206875	0.15383774022257057	0.0898127402223637	2717.5032180571425	Edge2	0.2478679324005029	16.512789197750504	0.0	
639	0	4463	1648	2722.32432483742	3.6622559220405453	2.340909090909091	1.7851999999997172	5.4474559220402625	1.3213468311314547	2727.7717807594604	Edge2	8.734300659672643	584.7244712158797	0.0	
640	0	7958	3325	2743.01898577084	6.398051376586	4.723011363636363	3.1831999999998963	9.581251376585897	1.6750400129496366	2752.600237147426	Edge2	15.336332477854675	1028.4419415113534	0.0	
651	1	3384	1709	2781.82360357472	2.4378241038587274	2.4275568181818183	1.353600000000117	3.7914241038588443	0.010267285676909143	2785.615027678579	Edge2	6.0124033869458495	406.9676718841045	0.0	
657	0	3290	677	2794.67688011211	1.7023834110035152	1.064275216235697	1.3159999999999543	3.0183834110034695	0.6381081947678182	2797.6952635231137	Edge2	4.643490139806273	323.9902569537014	0.0	
662	1	2242	1668	2807.11284744641	2.3923695584041815	2.3693181818181817	0.8967999999997738	3.2891695584039553	0.023051376586000052	2810.402017004814	Edge2	5.382425205127255	353.05617122952214	0.0	
668	0	4909	954	2855.16191013508	3.6849831947678187	1.3551136363636365	1.9635999999997065	5.648583194767525	2.329869558404182	2860.8104933298473	Edge2	8.989289750581722	606.3132715431514	0.0	
674	0	6039	2192	2866.35754321246	4.417937740222364	3.1136363636363638	2.415599999999891	6.833537740222255	1.304301376586	2873.191080952682	Edge2	10.851007932400124	733.5051074977166	0.0	
675	3	416	284	2876.02876695155	0.4165172856769091	0.4034090909090909	0.16640000000010374	0.5829172856770128	0.013108194767818234	2876.611684237227	Edge2	0.9494111142185608	62.56975852728488	0.0	
692	2	17	13	2978.60013480155	0.02163092204054551	0.018465909090909092	3.07980335324501	3.1014342752855555	0.0031650129496364164	2981.7015690768358	Edge2	3.734699683566994	332.9048536748762	0.0	
694	0	4564	1514	2982.54717708373	3.1413038655489696	2.2531956707811513	1.8256000000003145	4.966903865549284	0.8881081947678182	2987.514080949279	Edge2	7.845066957988522	533.1424940241945	0.0	
700	2	103	228	2993.29475810301	0.332710467495091	0.32386363636363635	0.041199999999988524	0.3739104674950795	0.008846831131454598	2993.668668570505	Edge2	0.64831884149115	40.13517567045434	0.0	
702	0	1638	354	3008.69244284239	0.9889604674950909	0.5028409090909091	0.6552000000000213	1.6441604674951122	0.48611955840418186	3010.336603309885	Edge2	2.5663688414911894	176.48254042045784	0.0	
705	1	1171	546	3027.32149619136	0.7858354674950909	0.7755681818181818	0.468400000000073	1.254235467495164	0.010267285676909143	3028.575731658855	Edge2	1.976583841491251	134.6283808454634	0.0	
709	0	12477	5740	3059.34137057739	8.88526728567691	8.153409090909092	4.990800000000071	13.876067285676982	0.7318581947678182	3073.217437863067	Edge2	21.982441114218524	1489.4431863772816	0.0	
715	0	3829	4764	3084.37772907791	7.757426376585999	6.767045454545454	1.5315999999997532	9.289026376585753	0.9903809220405455	3093.6667554544956	Edge2	15.801287477854503	997.0748022363381	0.0	
723	0	12902	4956	3136.12720387648	8.363960467495092	7.0397727272727275	5.429085028194875	13.793045495689967	1.3241877402223639	3149.92024937217	Edge2	21.570030875325017	1480.5317104618653	0.0	
743	0	3272	1358	3242.20797616876	2.366801376586	1.9289772727272727	1.308800000000201	3.675601376586201	0.43782410385872733	3245.8835775453463	Edge2	5.830802477855041	394.5353761613862	0.0	
749	1	4253	2574	3264.07733530123	3.682142285676909	3.65625	1.7012000000000085	5.3833422856769175	0.025892285676909144	3269.460677586907	Edge2	8.669296114218445	577.8425776022747	0.0	
752	0	3027	1521	3275.06418548089	2.280153649313273	2.1605113636363638	1.3454714314763594	3.625625080789632	0.11964228567690915	3278.6898105616797	Edge2	5.718842286535523	389.1709705468783	0.0	
759	2	155	140	3288.73867236106	0.2062900129496364	0.19886363636363635	0.06199999999972822	0.2682900129493646	0.0074263765860000525	3289.006962374009	Edge2	0.44572202330901933	28.797981699971846	0.0	
766	0	6428	1306	3322.06331372527	2.345494558404182	1.8551136363636365	2.571199999999651	4.916694558403833	0.4903809220405455	3326.9800082836737	Edge2	7.3073302051271085	527.753077204509	0.0	
782	0	5011	795	3433.72848577732	2.6650968311314545	1.1292613636363635	3.2084630746999165	5.873559905831371	1.5358354674950911	3439.6020456831516	Edge2	8.647329985676517	630.4620467320335	0.0	
786	0	316	185	3442.8905844451	0.4250400129496364	0.2627840909090909	0.1263999999999334	0.5514400129495698	0.1622559220405455	3443.4420244580497	Edge2	0.9167520233092656	59.19101954999387	0.0	
789	0	7646	3555	3457.20676848555	5.9946422856769095	5.049715909090909	3.0583999999999287	9.053042285676838	0.9449263765860001	3466.259810771227	Edge2	14.46043611421835	971.7445059022662	0.0	
794	2	74	132	3466.41430955797	0.1935059220405455	0.1875	0.029599999999758486	0.223105922040304	0.0060059220405455065	3466.63741548001	Edge2	0.3838306596726921	23.94796656588419	0.0	
800	1	3489	1701	3495.94809300499	2.419358194767818	2.4161931818181817	1.395599999999496	3.814958194767314	0.0031650129496364164	3499.7630511997572	Edge2	6.029564750581468	409.4937976681287	0.0	
804	0	273	128	3510.46384102625	0.21623319476781824	0.18181818181818182	0.10919999999953808	0.3254331947673563	0.03441501294963641	3510.7892742210174	Edge2	0.5202597505815185	34.93167369313326	0.0	
810	0	2986	1104	3537.18074578397	2.182142285676909	1.5681818181818181	1.1943999999998964	3.3765422856768055	0.6139604674950909	3540.557288069647	Edge2	5.361136114218312	362.4346724022626	0.0	
811	2	17	75	3540.67408747447	0.1182218311314546	0.10653409090909091	16.806080714799005	16.92430254593046	0.011687740222363689	3557.5983900204005	Edge2	20.380096153795424	1816.6377109776295	0.0	
816	3	462	86	3563.96316769746	0.4378241038587273	0.12215909090909091	0.18479999999974306	0.6226241038584703	0.3156650129496364	3564.5857918013185	Edge2	1.0098433869454009	66.83184868406434	0.0	
818	3	531	163	3570.29809954928	0.5727672856769092	0.2315340909090909	0.21239999999992543	0.7851672856768346	0.3412331947678182	3571.0832668349567	Edge2	1.285861114218347	84.27907127726574	0.0	
824	1	793	853	3596.96799894374	1.226176376586	1.2116477272727273	0.3171999999999111	1.5433763765859112	0.01452864931327278	3598.511375320326	Edge2	2.587757477854694	165.66447688635512	0.0	
826	2	117	60	3599.12769167752	0.10685819476781823	0.08522727272727272	0.046800000000195116	0.15365819476801335	0.02163092204054551	3599.281349872288	Edge2	0.24850475058230695	16.493516968203785	0.0	
