Task_ID	Task_Type	Task_Lenght	TaskInputType	TaskStartTime	NetworkDelay	Uploading Delay	ExecutionDelay	ServiceTime	Downloading Delay	EndTime	offloadingPlace	IoTenergy	EdgeEnergy	CloudEnergy	
554	3	55	998	2874.7382437449055	4.7532499999999995	2.08125	0.055000000000044125	4.808250000000044	2.672	2879.5464937449055	Edge	8.621850000000052	516.1127467500047	0.0	
559	0	3675	76	2920.0852384363725	15.131875	2.571875	3.6750000000002174	18.80687500000022	12.56	2938.8921134363727	Edge	31.647375000000263	2018.7111556250234	0.0	
583	0	7258	4743	3039.9026382833886	17.289	9.025	7.257411626633925	24.546411626633926	8.264	3064.4490499100225	Edge	39.829093951960715	2634.7872775912588	0.0	
584	0	4691	209	3049.7247374100225	9.642449328396761	1.8453125	9.305999999999475	18.948449328396237	7.797136828396762	3068.6731867384187	Edge	28.52360879111354	2033.9076024607236	0.0	
586	0	12118	346	3055.0993021183385	0.5808868283967626	0.5437500000000001	17.350997791683618	17.931884620080382	0.03713682839676253	3073.031186738419	Edge	21.866793641134514	1924.7905632348081	0.0	
590	0	15705	2481	3068.984546786196	23.661375	7.109375	15.705000000000062	39.36637500000006	16.552	3108.350921786196	Edge	61.43647500000007	4225.547326125006	0.0	
599	0	6959	218	3116.880147020364	6.242699328396762	1.3015625	6.958999999999682	13.201699328396444	4.941136828396762	3130.0818463487603	Edge	19.58765879111379	1417.0572042107458	0.0	
601	0	1130	1085	3123.4712074408485	6.057824328396762	2.4046875	1.130000000000038	7.1878243283968	3.6531368283967627	3130.6590317692453	Edge	12.26008379111422	771.5338755857841	0.0	
620	2	274	1073	3193.471729660258	4.2775625	2.1015625	0.27399999999981794	4.551562499999818	2.176	3198.023292160258	Edge	8.028412499999781	488.5601671874805	0.0	
621	3	262	695	3202.458155504589	1.7839999999999998	1.2	0.26199999999982193	2.0459999999998217	0.584	3204.5041555045887	Edge	3.5255999999997862	219.61559399998086	0.0	
623	2	3644	873	3204.3804312951765	2.184806892512973	1.5528068925129728	3.6439999999996298	5.828806892512603	0.632	3210.209238187689	Edge	8.305452406522907	625.6583030354102	0.0	
627	0	217	859	3246.285977895483	1.8011875000000002	1.4171875	0.2170000000002945	2.0181875000002947	0.384	3248.3041653954833	Edge	3.502537500000354	216.63022806253161	0.0	
630	3	133	1256	3265.223352466062	13.016749999999998	3.76875	0.13300000000004175	13.14975000000004	9.248	3278.373102466062	Edge	23.58975000000005	1411.4810152500042	0.0	
637	0	294	1126	3311.6553871150218	1.9335118283967623	1.7843749999999998	0.29400000000016546	2.2275118283969277	0.14913682839676254	3313.8828989434187	Edge	3.833121291114371	239.09889214829784	0.0	
638	3	157	664	3311.7697472126124	4.564431892512973	1.6684318925129729	0.15700000000049208	4.721431892513465	2.896	3316.491179105126	Edge	8.404377406523942	506.7937779105028	0.0	
642	2	915	658	3330.392118783829	4.700125	1.6281249999999998	0.915000000000262	5.615125000000262	3.072	3336.0072437838294	Edge	9.558225000000315	602.7219023750281	0.0	
656	0	2579	190	3401.4231013791546	2.8596250000000003	0.715625	2.578999999999774	5.4386249999997744	2.144	3406.8617263791543	Edge	8.24212499999973	583.7765688749757	0.0	
658	1	185	177	3411.1663581463895	1.0033124999999998	0.39531249999999996	0.18499999999993832	1.1883124999999382	0.608	3412.3546706463894	Edge	2.0279624999999255	127.55227543749336	0.0	
674	0	4553	2487	3472.587050523805	7.8448125	4.5328124999999995	4.552999999999873	12.397812499999873	3.312	3484.984863023805	Edge	19.58426249999985	1330.7687959374864	0.0	
693	2	926	231	3569.964088184631	0.772125	0.42812500000000003	0.9259999999998909	1.6981249999998909	0.344	3571.6622131846307	Edge	2.501024999999869	182.2750393749883	0.0	
696	0	4053	3505	3576.1784192206337	6.9874375	5.7234375	4.052999999999825	11.040437499999825	1.264	3587.2188567206335	Edge	17.44098749999979	1185.0695208124812	0.0	
689	3	10	223	3534.371961643792	3.7239999999999998	0.8999999999999999	58.98553632795909	62.709536327959086	2.824	3597.081497971751	Edge	77.4858435935509	6731.1789199068	0.0	
702	3	30	739	3595.924095356981	1.9774437209097355	1.3403068925129729	0.0300000000002969	2.0074437209100324	0.6371368283967626	3597.931539077891	Edge	3.5953986976378802	215.47700155876197	0.0	
