#auto generated file!
115;21;16;16;1;0;11157;158;35;462.509466742465;464.042341742465;0.603125;0.0;0.0;0.0;0.603125;0.603125
116;9;4;4;0;0;175;501;1979;462.969579436481;466.52656387312527;3.4869844366442657;3.4869844366442657;3.4869844366442657;0.0;0.0;0.0
117;9;4;4;0;0;41;9;273;463.875736809296;464.3644796375486;0.47234282825265717;0.47234282825265717;0.47234282825265717;0.0;0.0;0.0
118;21;20;20;1;2;1598;232;2;464.189869428393;464.95904442839304;0.609375;0.0;0.0;0.0;0.609375;0.609375
119;21;20;20;1;2;476;36;1;466.490402924241;466.63435709090766;0.09635416666666667;0.0;0.0;0.0;0.09635416666666667;0.09635416666666667
120;9;4;4;0;3;215;146;398;467.982881253122;468.8834443610949;0.8145631079729369;0.8145631079729369;0.8145631079729369;0.0;0.0;0.0
121;21;20;20;1;0;4660;62;80;468.7982080996;469.63399976626664;0.3697916666666667;0.0;0.0;0.0;0.3697916666666667;0.3697916666666667
122;9;4;4;0;1;10186;7977;31;469.734954540533;485.18609909893723;11.37674455840418;11.37674455840418;11.37674455840418;0.0;0.0;0.0
123;9;4;4;0;0;566;52;655;472.076677302517;473.36971645944095;1.066639156923986;1.066639156923986;1.066639156923986;0.0;0.0;0.0
124;9;4;4;0;0;1787;5843;605;472.312882014801;480.9836349829138;7.955952968112797;7.955952968112797;7.955952968112797;0.0;0.0;0.0
125;5;0;0;0;2;98;81;2;473.621962207813;473.78606093288386;0.13143205840418187;0.13143205840418187;0.13143205840418187;0.0;0.0;0.0
126;5;0;0;0;2;299;59;10;474.367826267943;474.5770499930139;0.10955705840418188;0.10955705840418188;0.10955705840418188;0.0;0.0;0.0
127;5;0;0;0;3;278;24;308;475.570761496668;476.1839227217389;0.5204945584041819;0.5204945584041819;0.5204945584041819;0.0;0.0;0.0
128;21;20;20;1;0;11380;945;713;475.714707327735;481.17035342158425;4.317708333333333;0.0;0.0;0.0;4.317708333333333;4.317708333333333
129;21;16;16;1;2;822;93;5;477.959457588251;478.33420758825093;0.30625;0.0;0.0;0.0;0.30625;0.30625
130;9;4;4;0;3;73;308;722;478.214787892298;479.7576270026911;1.5136391103930738;1.5136391103930738;1.5136391103930738;0.0;0.0;0.0
131;21;20;20;1;0;7836;180;390;483.369347309702;485.637322309702;1.484375;0.0;0.0;0.0;1.484375;1.484375
132;21;20;20;1;2;852;146;5;486.025689593328;486.50411875999464;0.39322916666666663;0.0;0.0;0.0;0.39322916666666663;0.39322916666666663
133;9;4;4;0;0;672;1691;442;496.691342724683;499.6941769865021;2.7340342618190903;2.7340342618190903;2.7340342618190903;0.0;0.0;0.0
134;21;20;20;1;0;4475;207;425;505.30445128488;507.3977846182133;1.6458333333333333;0.0;0.0;0.0;1.6458333333333333;1.6458333333333333
135;9;4;4;0;0;920;1831;497;516.752152184847;520.1005806774353;2.980428492588321;2.980428492588321;2.980428492588321;0.0;0.0;0.0
136;9;4;4;0;3;266;432;393;518.253493340793;519.5676612390649;1.2077678982718614;1.2077678982718614;1.2077678982718614;0.0;0.0;0.0
137;9;4;4;0;0;2911;3533;80;521.52781349881;527.1259855228669;4.433772024056853;4.433772024056853;4.433772024056853;0.0;0.0;0.0
138;21;20;20;1;0;7954;40;269;525.636218587246;527.236306087246;0.8046875;0.0;0.0;0.0;0.8046875;0.8046875
139;9;4;4;0;0;3014;1841;197;528.165786042173;531.9376974018941;2.5663113597211886;2.5663113597211886;2.5663113597211886;0.0;0.0;0.0
140;9;4;4;0;0;6000;3942;92;529.0017613772;537.1336195719678;5.731858194767819;5.731858194767819;5.731858194767819;0.0;0.0;0.0
141;5;0;0;0;0;1651;802;49;534.199833993908;536.0815993856455;1.3314320584041819;1.3314320584041819;1.3314320584041819;0.0;0.0;0.0
142;5;0;0;0;0;5966;597;580;537.850468988964;541.6799427140348;1.8408070584041818;1.8408070584041818;1.8408070584041818;0.0;0.0;0.0
143;9;4;4;0;0;1618;2929;426;564.673111084454;569.5195988427766;4.199287758322587;4.199287758322587;4.199287758322587;0.0;0.0;0.0
144;9;4;4;0;0;1844;6622;277;566.892983425695;576.0569253798218;8.426341954126782;8.426341954126782;8.426341954126782;0.0;0.0;0.0
145;9;4;4;0;3;351;165;1307;568.764060291747;571.0628673945644;2.158407102817316;2.158407102817316;2.158407102817316;0.0;0.0;0.0
146;9;4;4;0;1;5428;5320;15;584.83503554827;594.309967745567;6.489279017063846;6.489279017063846;6.489279017063846;0.0;0.0;0.0
147;9;4;4;0;1;4032;2662;122;585.904325017112;591.4734150300616;3.9562900129496366;3.9562900129496366;3.9562900129496366;0.0;0.0;0.0
148;5;0;0;0;0;4106;1519;454;586.490552750467;590.9437764755379;3.084557058404182;3.084557058404182;3.084557058404182;0.0;0.0;0.0
149;9;4;4;0;2;143;114;1;587.217601821246;587.5116890376996;0.23688721645367955;0.23688721645367955;0.23688721645367955;0.0;0.0;0.0
150;9;4;4;0;0;2044;2778;2616;587.848844165477;596.9041700182944;7.420125852817316;7.420125852817316;7.420125852817316;0.0;0.0;0.0
151;21;20;20;1;1;2891;549;13;596.987587325454;598.7402289921206;1.4635416666666667;0.0;0.0;0.0;1.4635416666666667;1.4635416666666667
152;5;0;0;0;0;1107;41;286;598.758333082658;599.6400151410622;0.5126820584041819;0.5126820584041819;0.5126820584041819;0.0;0.0;0.0
153;9;4;4;0;0;5462;904;305;598.946883430635;602.8507575344937;1.7190741038587274;1.7190741038587274;1.7190741038587274;0.0;0.0;0.0
154;5;0;0;0;0;2119;650;447;600.475568008003;602.8977083997405;1.7158070584041818;1.7158070584041818;1.7158070584041818;0.0;0.0;0.0
155;5;0;0;0;0;3718;379;539;604.380189170866;607.0556420626035;1.4361195584041817;1.4361195584041817;1.4361195584041817;0.0;0.0;0.0
156;5;0;0;0;0;706;41;125;615.484150603201;615.9806034949385;0.2611195584041819;0.2611195584041819;0.2611195584041819;0.0;0.0;0.0
157;21;20;20;1;1;5407;672;19;615.488225788452;617.8284049551187;1.7994791666666667;0.0;0.0;0.0;1.7994791666666667;1.7994791666666667
158;9;4;4;0;1;1221;805;4;622.305390196792;623.9446824824688;1.1508922856769093;1.1508922856769093;1.1508922856769093;0.0;0.0;0.0
159;9;4;4;0;0;353;3227;800;627.177989440572;632.4079002758177;5.0887108352456645;5.0887108352456645;5.0887108352456645;0.0;0.0;0.0
160;5;0;0;0;0;6162;1256;50;635.09489882427;639.1912683826741;2.042369558404182;2.042369558404182;2.042369558404182;0.0;0.0;0.0
161;21;20;20;1;2;127;21;5;644.6726401462;644.7530484795334;0.06770833333333333;0.0;0.0;0.0;0.06770833333333333;0.06770833333333333
162;9;4;4;0;0;1579;2569;640;648.091846943247;652.7940196666045;4.070572723357552;4.070572723357552;4.070572723357552;0.0;0.0;0.0
163;5;0;0;0;0;8908;757;925;652.609654206071;658.2088570978085;2.629869558404182;2.629869558404182;2.629869558404182;0.0;0.0;0.0
164;9;4;4;0;0;2625;1170;346;658.656598957157;661.8727046159729;2.155153649313273;2.155153649313273;2.155153649313273;0.0;0.0;0.0
165;9;4;4;0;0;1921;1385;208;659.622822452056;662.4350818887002;2.0338594366442653;2.0338594366442653;2.0338594366442653;0.0;0.0;0.0
166;9;4;4;0;0;1174;811;626;661.107093412813;663.6620223060911;2.0322233906961036;2.0322233906961036;2.0322233906961036;0.0;0.0;0.0
167;9;4;4;0;2;133;177;3;662.130852747687;662.494679124273;0.25742637658600004;0.25742637658600004;0.25742637658600004;0.0;0.0;0.0
168;9;4;4;0;0;742;576;377;664.108114542083;665.9245181096571;1.3015604855953145;1.3015604855953145;1.3015604855953145;0.0;0.0;0.0
169;9;4;4;0;3;971;5;2970;664.859067067446;669.7777567460207;4.312289678574892;4.312289678574892;4.312289678574892;0.0;0.0;0.0
170;5;0;0;0;0;1195;258;436;669.389898783323;670.8743516750606;1.0861195584041818;1.0861195584041818;1.0861195584041818;0.0;0.0;0.0
171;9;4;4;0;3;108;123;756;671.379159908057;672.7178015125334;1.2954416044764336;1.2954416044764336;1.2954416044764336;0.0;0.0;0.0
172;9;4;4;0;3;235;489;505;671.45423641135;672.9270477710712;1.3788113597211886;1.3788113597211886;1.3788113597211886;0.0;0.0;0.0
173;21;20;20;1;0;6885;205;299;677.368819312415;679.369819312415;1.3125;0.0;0.0;0.0;1.3125;1.3125
174;9;4;4;0;0;342;169;144;698.455471432018;699.0386182631495;0.44634683113145457;0.44634683113145457;0.44634683113145457;0.0;0.0;0.0
175;9;4;4;0;0;2376;6717;716;702.256262248511;712.3707664404;9.164104191889022;9.164104191889022;9.164104191889022;0.0;0.0;0.0
176;21;20;20;1;0;14949;526;765;710.246230321129;715.1031094877957;3.361979166666667;0.0;0.0;0.0;3.361979166666667;3.361979166666667
177;9;4;4;0;0;2171;2957;291;710.389553431917;716.442995383219;4.350641951302165;4.350641951302165;4.350641951302165;0.0;0.0;0.0
178;9;4;4;0;0;6553;1433;1048;710.502850673565;717.4842794741281;3.5258922856769095;3.5258922856769095;3.5258922856769095;0.0;0.0;0.0
179;9;4;4;0;0;974;2068;114;715.129175963212;718.3594828191923;2.7212501709099994;2.7212501709099994;2.7212501709099994;0.0;0.0;0.0
180;22;35;35;2;3;26;376;1143;716.720507345149;717.240507345149;0.0;0.0;0.0;0.0;0.0;0.0
181;9;4;4;0;0;299;36;171;717.69667007897;718.2316487282833;0.29577864931327275;0.29577864931327275;0.29577864931327275;0.0;0.0;0.0
182;21;20;20;1;2;236;102;5;717.858325941877;718.1605717752103;0.2786458333333333;0.0;0.0;0.0;0.2786458333333333;0.2786458333333333
183;21;20;20;1;2;387;43;15;720.771295038286;720.9610367049526;0.15104166666666669;0.0;0.0;0.0;0.15104166666666669;0.15104166666666669
184;21;20;20;1;2;417;21;1;723.122927834349;723.2219195010156;0.057291666666666664;0.0;0.0;0.0;0.057291666666666664;0.057291666666666664
185;9;4;4;0;3;36;60;173;724.805215891468;725.2112113420983;0.3915954506302795;0.3915954506302795;0.3915954506302795;0.0;0.0;0.0
186;21;20;20;1;2;435;50;1;726.016215747328;726.192528247328;0.1328125;0.0;0.0;0.0;0.1328125;0.1328125
187;9;4;4;0;0;351;1369;266;727.844595165869;730.0820101969189;2.09701503104986;2.09701503104986;2.09701503104986;0.0;0.0;0.0
188;9;4;4;0;0;3156;8851;676;728.411349225604;741.3459390818286;11.672189856224685;11.672189856224685;11.672189856224685;0.0;0.0;0.0
189;21;20;20;1;0;4687;124;123;737.561328885743;738.6732580524097;0.6432291666666667;0.0;0.0;0.0;0.6432291666666667;0.6432291666666667
190;21;20;20;1;0;12231;1485;625;757.552456547694;764.2703482143606;5.494791666666667;0.0;0.0;0.0;5.494791666666667;5.494791666666667
191;9;4;4;0;2;42;162;1;761.019221753373;761.2693004026862;0.23327864931327277;0.23327864931327277;0.23327864931327277;0.0;0.0;0.0
192;21;20;20;1;2;1388;55;6;764.511470166264;764.8091243329305;0.15885416666666666;0.0;0.0;0.0;0.15885416666666666;0.15885416666666666
193;5;0;0;0;0;4167;1279;156;767.297440650603;770.9303727090072;2.243932058404182;2.243932058404182;2.243932058404182;0.0;0.0;0.0
194;9;4;4;0;1;4443;2860;101;767.459069559307;773.443980026802;4.207710467495091;4.207710467495091;4.207710467495091;0.0;0.0;0.0
195;21;20;20;1;2;703;112;4;769.067922001669;769.4403053350022;0.30208333333333337;0.0;0.0;0.0;0.30208333333333337;0.30208333333333337
196;9;4;4;0;1;360;3570;160;770.252883926531;774.9887634680704;4.591879541539371;4.591879541539371;4.591879541539371;0.0;0.0;0.0
197;21;20;20;1;0;2243;268;33;771.557735864024;772.5658900306906;0.7838541666666666;0.0;0.0;0.0;0.7838541666666666;0.7838541666666666
198;9;4;4;0;0;370;816;122;777.067286171826;778.443092286792;1.2278061149659438;1.2278061149659438;1.2278061149659438;0.0;0.0;0.0
199;21;20;20;1;0;2482;79;20;779.405805974135;779.911818474135;0.2578125;0.0;0.0;0.0;0.2578125;0.2578125
200;9;4;4;0;0;3164;2236;1295;779.945276910049;785.8116069760638;4.600730066014895;4.600730066014895;4.600730066014895;0.0;0.0;0.0
201;9;4;4;0;2;139;163;2;780.357273820143;780.6489933785472;0.23611955840418186;0.23611955840418186;0.23611955840418186;0.0;0.0;0.0
202;9;4;4;0;0;2642;6430;208;790.611249998022;799.7656113577431;8.097561359721189;8.097561359721189;8.097561359721189;0.0;0.0;0.0
203;5;0;0;0;0;2442;520;115;794.244417213078;796.0523492714822;0.9939320584041819;0.9939320584041819;0.9939320584041819;0.0;0.0;0.0
204;9;4;4;0;0;1045;167;434;808.029826298341;809.3032640385634;0.8554377402223636;0.8554377402223636;0.8554377402223636;0.0;0.0;0.0
205;21;20;20;1;1;1838;106;52;808.125013049168;808.7202713825013;0.41145833333333337;0.0;0.0;0.0;0.41145833333333337;0.41145833333333337
206;9;4;4;0;0;1039;1495;349;809.107595982791;811.889551048806;2.366355066014895;2.366355066014895;2.366355066014895;0.0;0.0;0.0
207;22;35;35;2;3;37;96;573;824.478940774386;825.218940774386;0.0;0.0;0.0;0.0;0.0;0.0
208;9;4;4;0;3;300;522;498;825.149533752078;826.6780653915196;1.4085316394414682;1.4085316394414682;1.4085316394414682;0.0;0.0;0.0
209;9;4;4;0;3;617;251;661;827.058823130482;828.6199677069864;1.3143445765044055;1.3143445765044055;1.3143445765044055;0.0;0.0;0.0
